BDD
L 25
T 8
N 34382
R 1
S 1
; level 1
6533 1	6534 0	; 11927
1615 1	6232 0	; 11928
6535 1	6536 1	; 11929
4265 0	4518 1	; 11930
5329 1	6537 1	; 11931
4265 0	6232 0	; 11932
5293 0	6538 1	; 11933
543 0	4518 1	; 11934
5760 1	6539 1	; 11935
477 1	4461 1	; 11936
477 1	4463 1	; 11937
477 1	4455 0	; 11938
477 1	4419 0	; 11939
4389 1	4527 1	; 11940
4389 1	4463 1	; 11941
4389 1	4527 0	; 11942
4389 1	4463 0	; 11943
3868 0	6540 1	; 11944
3511 0	6541 1	; 11945
3534 0	6542 1	; 11946
320 1	6543 1	; 11947
3869 0	6540 1	; 11948
6544 1	6545 1	; 11949
6546 1	6547 1	; 11950
3503 1	5204 0	; 11951
3554 0	6540 1	; 11952
6545 1	6548 1	; 11953
318 1	6546 1	; 11954
3870 0	6540 1	; 11955
6546 1	6549 1	; 11956
3534 0	5224 1	; 11957
5202 1	6550 1	; 11958
3815 0	6551 1	; 11959
6548 1	6552 1	; 11960
3534 0	6553 1	; 11961
3850 1	6550 1	; 11962
3815 0	6554 1	; 11963
3815 0	6540 1	; 11964
1153 0	3854 0	; 11965
6545 1	6555 0	; 11966
5205 1	6546 1	; 11967
1153 0	5204 0	; 11968
3534 0	6546 1	; 11969
6545 1	6556 0	; 11970
6546 1	6557 1	; 11971
3812 0	6540 1	; 11972
6552 1	6556 0	; 11973
6550 1	6558 1	; 11974
3523 1	6559 1	; 11975
3532 1	6556 0	; 11976
3815 0	6560 1	; 11977
5211 0	6561 1	; 11978
6562 0	6563 1	; 11979
6564 1	6565 1	; 11980
1171 1	6566 1	; 11981
6545 1	6567 1	; 11982
3846 1	6545 1	; 11983
6545 1	6568 1	; 11984
3534 0	6569 1	; 11985
5224 1	6570 0	; 11986
6548 1	6571 1	; 11987
6550 1	6572 1	; 11988
6548 1	6573 1	; 11989
1161 0	6574 1	; 11990
1161 0	5051 0	; 11991
6575 0	6576 0	; 11992
6577 0	6578 0	; 11993
1178 0	6579 1	; 11994
1181 1	5239 1	; 11995
6580 1	6581 1	; 11996
6582 1	6583 1	; 11997
3818 0	6584 0	; 11998
3820 0	6585 0	; 11999
5224 1	6586 1	; 12000
3820 0	6584 0	; 12001
5204 0	6587 0	; 12002
3828 0	6585 0	; 12003
6588 1	6589 1	; 12004
6590 1	6591 1	; 12005
6546 1	6592 1	; 12006
1161 0	5071 0	; 12007
3640 0	3644 1	; 12008
6593 0	6594 1	; 12009
3875 1	6595 1	; 12010
3523 1	6596 1	; 12011
3503 1	6556 0	; 12012
1153 0	3876 1	; 12013
3503 1	6597 1	; 12014
3535 0	5204 0	; 12015
3555 1	5204 0	; 12016
3535 1	5204 0	; 12017
3556 1	5204 0	; 12018
1147 0	6598 0	; 12019
2342 1	6599 0	; 12020
6600 1	6601 1	; 12021
6113 0	6602 0	; 12022
1143 0	6603 1	; 12023
2342 1	6602 0	; 12024
6137 1	6604 1	; 12025
6113 0	6605 0	; 12026
1147 0	6606 0	; 12027
6010 1	6607 1	; 12028
3537 0	6608 1	; 12029
1147 0	6609 0	; 12030
6607 1	6610 1	; 12031
1143 0	6608 1	; 12032
1147 0	5017 0	; 12033
318 1	6608 1	; 12034
5015 0	6611 1	; 12035
3537 0	6612 1	; 12036
6613 1	6614 1	; 12037
1143 0	6187 1	; 12038
551 0	6089 0	; 12039
5015 0	6611 0	; 12040
6610 1	6615 1	; 12041
3537 0	6612 0	; 12042
6613 1	6616 1	; 12043
1147 0	6617 1	; 12044
6607 1	6618 1	; 12045
6608 1	6619 1	; 12046
1147 0	5015 0	; 12047
2344 1	6620 1	; 12048
3537 1	6608 1	; 12049
1147 0	5308 1	; 12050
5028 1	6608 1	; 12051
542 0	5313 0	; 12052
3507 0	6617 1	; 12053
6610 1	6621 1	; 12054
3537 1	6622 1	; 12055
6623 1	6624 1	; 12056
6187 1	6619 1	; 12057
2673 1	6134 1	; 12058
1174 0	6625 1	; 12059
6626 0	6627 1	; 12060
6148 0	6628 0	; 12061
6629 1	6630 1	; 12062
6040 0	6148 0	; 12063
808 0	6628 0	; 12064
3494 0	1147 0	; 12065
6607 1	6631 1	; 12066
6607 1	6632 1	; 12067
6055 1	6607 1	; 12068
6611 1	6618 1	; 12069
3537 0	3537 1	; 12070
6613 1	6633 1	; 12071
6610 1	6634 1	; 12072
6613 1	6635 1	; 12073
5313 0	6636 1	; 12074
5313 0	6067 1	; 12075
6022 1	6607 1	; 12076
5313 0	6637 0	; 12077
6608 1	6638 1	; 12078
5313 0	6065 0	; 12079
6089 0	6639 0	; 12080
5312 0	6034 1	; 12081
6618 1	6621 1	; 12082
5312 0	6143 1	; 12083
5309 0	6065 0	; 12084
1185 0	6640 1	; 12085
6641 0	6642 1	; 12086
6080 0	6175 0	; 12087
6643 0	6644 1	; 12088
6071 0	6175 0	; 12089
809 0	6080 0	; 12090
1151 1	6645 1	; 12091
6646 1	6647 1	; 12092
1153 0	3501 1	; 12093
5315 1	6648 1	; 12094
5311 1	6649 1	; 12095
1153 0	5020 0	; 12096
3503 1	6650 1	; 12097
3505 0	3509 0	; 12098
6083 1	6606 0	; 12099
6651 1	6652 0	; 12100
6608 1	6612 0	; 12101
5313 0	6021 1	; 12102
5313 0	6620 1	; 12103
6089 0	6653 1	; 12104
2344 1	6065 0	; 12105
5309 0	6138 1	; 12106
5309 0	6034 1	; 12107
5309 0	6143 1	; 12108
5309 0	6034 0	; 12109
1197 0	6654 1	; 12110
6655 0	6656 1	; 12111
6199 0	6657 0	; 12112
6658 1	6659 1	; 12113
6095 0	6199 0	; 12114
663 0	6657 0	; 12115
6613 1	6624 1	; 12116
6011 1	6610 1	; 12117
6016 1	6038 1	; 12118
551 0	6660 0	; 12119
551 0	5927 1	; 12120
542 0	6067 1	; 12121
542 0	6637 0	; 12122
542 0	6065 0	; 12123
5312 0	6210 1	; 12124
5312 0	6065 1	; 12125
5312 0	6210 0	; 12126
5312 0	6065 0	; 12127
6661 0	6662 1	; 12128
2831 1	6663 1	; 12129
341 0	6663 1	; 12130
6664 0	6665 1	; 12131
334 0	6666 1	; 12132
6666 1	6667 1	; 12133
6661 1	6662 1	; 12134
341 0	6662 0	; 12135
6664 1	6665 1	; 12136
6666 1	6668 0	; 12137
2833 1	6667 1	; 12138
2833 1	6669 1	; 12139
2833 1	6670 0	; 12140
6662 1	6663 1	; 12141
2833 1	6671 0	; 12142
2833 1	6665 1	; 12143
6662 0	6662 1	; 12144
341 0	6672 1	; 12145
341 0	6673 0	; 12146
6663 1	6673 0	; 12147
6666 1	6667 0	; 12148
6665 1	6668 1	; 12149
6666 1	6674 0	; 12150
334 0	6667 1	; 12151
2833 1	6666 1	; 12152
334 0	6675 1	; 12153
334 0	6676 0	; 12154
6662 0	6663 1	; 12155
334 0	6677 0	; 12156
341 0	6661 0	; 12157
6666 1	6678 1	; 12158
341 0	6663 0	; 12159
6666 1	6679 0	; 12160
6667 1	6668 0	; 12161
6668 0	6675 1	; 12162
6668 0	6676 0	; 12163
6668 0	6677 0	; 12164
6666 1	6674 1	; 12165
341 0	6680 1	; 12166
341 0	6672 0	; 12167
6661 0	6663 1	; 12168
6676 1	6681 1	; 12169
6667 1	6670 0	; 12170
6682 0	6683 0	; 12171
6684 0	6685 0	; 12172
2834 1	2836 0	; 12173
2831 1	6686 0	; 12174
6666 1	6687 0	; 12175
6666 1	2836 0	; 12176
6666 1	6688 0	; 12177
6667 1	6675 1	; 12178
6663 0	6663 1	; 12179
6667 1	6677 0	; 12180
341 0	6680 0	; 12181
5354 1	6689 1	; 12182
1609 1	5256 1	; 12183
6690 1	6691 1	; 12184
5260 0	6692 1	; 12185
4211 1	6693 1	; 12186
6220 1	6533 1	; 12187
538 0	6692 1	; 12188
5287 1	5357 0	; 12189
5280 1	6694 1	; 12190
4211 1	6695 1	; 12191
5354 0	6689 1	; 12192
6696 1	6697 1	; 12193
4211 1	6698 1	; 12194
543 0	6232 0	; 12195
5287 1	5357 1	; 12196
5280 1	6699 1	; 12197
1577 0	6700 1	; 12198
6697 1	6701 1	; 12199
1577 0	4222 1	; 12200
4211 1	6702 1	; 12201
1577 0	6703 1	; 12202
6223 1	6701 1	; 12203
4211 1	6704 1	; 12204
1577 0	6705 1	; 12205
4211 1	6706 1	; 12206
6689 1	6707 1	; 12207
6697 1	6708 1	; 12208
6698 1	6709 1	; 12209
1577 0	6689 1	; 12210
6697 1	6710 1	; 12211
5287 1	6711 1	; 12212
4260 1	1642 1	; 12213
5280 1	6712 1	; 12214
6695 1	6709 1	; 12215
5868 1	6307 0	; 12216
5263 1	5279 1	; 12217
6704 1	6709 1	; 12218
5263 1	6689 1	; 12219
4265 0	6310 1	; 12220
6223 1	6708 1	; 12221
6706 1	6709 1	; 12222
1615 1	5359 0	; 12223
6713 1	6714 1	; 12224
6715 1	6716 1	; 12225
541 1	6717 1	; 12226
6718 1	6719 1	; 12227
5299 0	6717 1	; 12228
541 1	5298 1	; 12229
5280 1	6720 1	; 12230
5305 0	6689 1	; 12231
6697 1	6721 1	; 12232
5287 0	5287 1	; 12233
5280 1	6722 1	; 12234
5015 1	6601 1	; 12235
5313 0	6009 0	; 12236
6609 1	6723 1	; 12237
542 0	6724 1	; 12238
3851 1	6725 1	; 12239
5313 0	6724 1	; 12240
6009 0	6037 1	; 12241
542 0	5312 1	; 12242
5934 1	6701 1	; 12243
1577 0	5279 1	; 12244
6701 1	6726 1	; 12245
6701 1	6727 1	; 12246
5267 0	5328 1	; 12247
5267 0	6728 0	; 12248
5332 1	6232 0	; 12249
6697 1	6729 1	; 12250
5376 0	6232 0	; 12251
5332 0	6232 0	; 12252
543 0	6730 1	; 12253
543 0	5291 1	; 12254
543 0	6731 1	; 12255
4265 0	5323 0	; 12256
6732 1	6733 1	; 12257
5340 0	6734 0	; 12258
6735 1	6736 1	; 12259
544 0	6737 1	; 12260
6738 1	6739 1	; 12261
5340 0	6737 1	; 12262
6734 0	6740 1	; 12263
544 0	5339 1	; 12264
5344 1	6229 0	; 12265
6741 1	6742 0	; 12266
6743 1	6744 1	; 12267
1617 1	5348 1	; 12268
6745 1	6746 1	; 12269
5352 0	6288 1	; 12270
6747 1	6748 0	; 12271
6230 1	6289 1	; 12272
545 1	6288 1	; 12273
6749 1	6750 0	; 12274
5305 1	6689 1	; 12275
1548 1	6698 1	; 12276
5333 1	6232 0	; 12277
5291 1	6232 0	; 12278
5334 1	6232 0	; 12279
5273 1	5332 0	; 12280
5267 0	5898 1	; 12281
4265 0	5291 1	; 12282
4265 0	6731 1	; 12283
4265 0	5359 0	; 12284
6751 1	6752 1	; 12285
6753 1	6754 1	; 12286
547 1	6755 1	; 12287
6756 1	6757 1	; 12288
4549 0	6755 1	; 12289
547 1	5365 1	; 12290
5273 1	5987 1	; 12291
6222 1	6697 1	; 12292
5280 1	6758 1	; 12293
5868 1	5869 1	; 12294
5280 1	6759 1	; 12295
5868 1	6760 1	; 12296
4518 1	5376 1	; 12297
4518 1	5332 1	; 12298
4518 1	5376 0	; 12299
4518 1	5332 0	; 12300
543 0	5374 1	; 12301
543 0	5332 1	; 12302
543 0	5322 0	; 12303
543 0	5323 0	; 12304
5524 0	6462 1	; 12305
6761 1	6762 0	; 12306
4390 0	6763 1	; 12307
5526 1	6322 1	; 12308
5536 0	6464 0	; 12309
4390 0	6764 0	; 12310
5536 0	6468 1	; 12311
6469 0	6765 0	; 12312
5524 0	6470 0	; 12313
6766 0	6767 0	; 12314
4390 0	6768 1	; 12315
5617 0	6452 0	; 12316
4901 1	6769 1	; 12317
4390 0	6770 1	; 12318
5620 0	6452 0	; 12319
4390 0	6771 1	; 12320
4403 0	6452 0	; 12321
6767 0	6769 1	; 12322
4390 0	6772 1	; 12323
5622 0	6452 0	; 12324
6773 0	6774 0	; 12325
6775 0	6776 0	; 12326
6777 0	6778 1	; 12327
942 1	6779 0	; 12328
6764 0	6780 1	; 12329
6779 0	6781 0	; 12330
6782 1	6783 1	; 12331
942 1	6784 0	; 12332
5524 0	6452 0	; 12333
6767 0	6785 1	; 12334
5524 0	6786 0	; 12335
6767 0	6787 0	; 12336
6768 1	6780 1	; 12337
6469 0	6788 0	; 12338
5772 1	6789 1	; 12339
4384 0	6790 0	; 12340
4901 1	6791 0	; 12341
6771 1	6780 1	; 12342
1514 1	5594 0	; 12343
6767 0	6791 0	; 12344
4829 0	6452 0	; 12345
6792 1	6793 0	; 12346
6794 0	6795 0	; 12347
6796 0	6797 1	; 12348
6469 0	6798 0	; 12349
6469 0	6799 1	; 12350
5524 0	6503 0	; 12351
6767 0	6800 0	; 12352
5581 0	6801 1	; 12353
6802 0	6803 0	; 12354
6804 1	6805 1	; 12355
6769 1	6806 0	; 12356
4452 1	6769 1	; 12357
6769 1	6807 0	; 12358
4384 0	5651 0	; 12359
6808 1	6809 0	; 12360
6810 0	6811 0	; 12361
6812 0	6813 1	; 12362
4851 1	6814 0	; 12363
4902 0	6815 1	; 12364
6816 1	6817 0	; 12365
5527 0	6815 1	; 12366
4902 0	6818 1	; 12367
6819 0	6820 0	; 12368
5524 0	6511 1	; 12369
6821 1	6822 0	; 12370
1733 0	6823 1	; 12371
5619 1	6384 1	; 12372
6824 0	6825 1	; 12373
6768 1	6826 1	; 12374
4464 1	4902 0	; 12375
4463 0	5527 0	; 12376
4380 0	4393 0	; 12377
6827 1	6828 0	; 12378
6829 0	6830 0	; 12379
6831 1	6832 1	; 12380
6833 1	6834 1	; 12381
4514 0	5533 1	; 12382
6835 1	6836 0	; 12383
6837 1	6838 1	; 12384
6839 0	6840 1	; 12385
5772 1	6841 1	; 12386
4513 1	6767 0	; 12387
6415 0	6842 0	; 12388
3712 0	6843 0	; 12389
6415 0	6844 0	; 12390
3697 1	5667 1	; 12391
3712 0	3719 1	; 12392
6415 0	6845 0	; 12393
5667 1	6846 1	; 12394
3694 0	3701 0	; 12395
3701 0	3708 0	; 12396
3696 1	6846 1	; 12397
3712 0	5709 1	; 12398
3701 0	6848 0	; 12399
3701 0	3707 0	; 12400
5667 1	5668 0	; 12401
3719 1	5665 1	; 12402
6847 1	6849 0	; 12403
1224 0	3750 1	; 12404
333 0	6415 0	; 12405
5665 1	5709 1	; 12406
5667 1	6850 0	; 12407
5667 1	6851 1	; 12408
5667 1	6852 0	; 12409
5665 1	6847 1	; 12410
3694 0	5668 0	; 12411
6846 1	6853 1	; 12412
6846 1	6854 0	; 12413
3729 1	6846 1	; 12414
3698 0	3752 1	; 12415
3698 0	3738 1	; 12416
1224 0	6855 1	; 12417
3718 0	6847 1	; 12418
3649 0	3733 0	; 12419
3649 0	3732 0	; 12420
124 1	3714 1	; 12421
124 1	3716 1	; 12422
3696 1	5668 0	; 12423
124 1	3748 0	; 12424
3710 0	3744 1	; 12425
3705 1	6856 1	; 12426
3707 0	3746 1	; 12427
3692 0	6857 1	; 12428
1246 1	3700 1	; 12429
3703 1	6858 1	; 12430
3698 0	3739 1	; 12431
3695 1	3738 0	; 12432
3649 0	3717 0	; 12433
3699 0	3722 0	; 12434
3696 1	3722 1	; 12435
1224 0	3726 1	; 12436
3649 0	6859 0	; 12437
122 1	3733 1	; 12438
323 0	3805 1	; 12439
3607 1	3643 1	; 12440
3587 1	3607 1	; 12441
3643 1	3928 1	; 12442
3778 1	3903 1	; 12443
3684 1	3775 1	; 12444
329 0	6860 1	; 12445
3634 1	3778 0	; 12446
3589 0	3912 1	; 12447
3643 1	3667 1	; 12448
3926 1	6861 1	; 12449
3643 1	3962 1	; 12450
1193 1	3607 1	; 12451
3643 1	3963 1	; 12452
3612 1	3926 1	; 12453
3643 1	6862 1	; 12454
3773 0	3907 1	; 12455
3907 1	6863 1	; 12456
3928 1	3965 1	; 12457
3912 1	6864 1	; 12458
3589 0	6861 1	; 12459
3641 1	3928 1	; 12460
3643 1	3910 0	; 12461
3587 1	6865 1	; 12462
329 0	3905 1	; 12463
3665 1	3926 1	; 12464
3926 1	6866 1	; 12465
3926 1	6867 1	; 12466
3926 1	3964 1	; 12467
3807 1	6863 1	; 12468
3965 1	6861 1	; 12469
1193 1	3912 1	; 12470
3966 1	6861 1	; 12471
3912 1	6868 1	; 12472
3954 1	6869 1	; 12473
3955 1	6870 1	; 12474
3950 0	6871 1	; 12475
1235 0	3678 0	; 12476
329 0	6872 1	; 12477
3898 0	3911 1	; 12478
3923 0	6873 1	; 12479
3912 1	3927 0	; 12480
3930 1	6874 0	; 12481
3933 1	6875 1	; 12482
3627 0	3963 1	; 12483
3807 1	3935 1	; 12484
1193 1	3639 1	; 12485
3587 1	3689 1	; 12486
3778 1	3907 1	; 12487
3587 1	3629 1	; 12488
3607 1	3639 1	; 12489
3607 1	3661 1	; 12490
3607 1	3639 0	; 12491
3607 1	3662 0	; 12492
6863 1	6876 0	; 12493
3612 1	3665 0	; 12494
6877 1	6878 0	; 12495
6879 0	6880 1	; 12496
6881 1	6882 0	; 12497
6883 1	6884 1	; 12498
3976 0	6885 0	; 12499
6886 1	6887 1	; 12500
383 1	5108 1	; 12501
4695 1	6888 0	; 12502
3989 0	6889 0	; 12503
4008 1	4044 1	; 12504
4695 1	6890 0	; 12505
4695 1	6891 1	; 12506
4124 1	6888 0	; 12507
4014 1	6892 1	; 12508
3989 0	6893 0	; 12509
4008 1	6894 1	; 12510
369 0	4705 1	; 12511
4092 1	6888 0	; 12512
3992 1	4707 1	; 12513
4013 1	4043 1	; 12514
3989 0	4059 0	; 12515
4751 1	6894 1	; 12516
4125 1	6888 0	; 12517
4000 1	4014 1	; 12518
4710 1	6888 0	; 12519
3989 0	6895 0	; 12520
3996 1	6896 0	; 12521
4018 1	6892 1	; 12522
4009 1	6897 0	; 12523
6898 1	6899 1	; 12524
4061 1	6900 1	; 12525
4175 0	6901 1	; 12526
6898 1	6902 1	; 12527
4695 1	6903 0	; 12528
4038 1	6904 0	; 12529
6905 1	6906 0	; 12530
4030 0	6907 0	; 12531
6908 1	6909 1	; 12532
369 0	6910 0	; 12533
4732 1	6911 0	; 12534
6912 1	6913 1	; 12535
6914 1	6915 0	; 12536
6916 1	6917 1	; 12537
4046 0	4054 0	; 12538
6918 1	6919 1	; 12539
384 1	5139 1	; 12540
4711 1	6888 0	; 12541
3992 1	6920 1	; 12542
962 0	6921 0	; 12543
6922 0	6923 0	; 12544
6924 0	6925 1	; 12545
6926 1	6927 0	; 12546
6928 1	6929 1	; 12547
4065 0	6930 0	; 12548
6931 0	6932 1	; 12549
963 0	6933 1	; 12550
4009 1	6934 1	; 12551
6899 1	6935 1	; 12552
3996 1	6888 0	; 12553
4014 1	6936 1	; 12554
4014 1	4081 1	; 12555
3993 0	6888 0	; 12556
4014 1	6937 0	; 12557
4014 1	4126 0	; 12558
3989 0	4175 0	; 12559
3996 1	6891 1	; 12560
4127 1	6892 1	; 12561
4128 0	6901 1	; 12562
4007 0	4061 1	; 12563
4129 1	6901 1	; 12564
3996 1	6938 0	; 12565
973 1	6939 0	; 12566
6940 0	6941 0	; 12567
6942 0	6943 1	; 12568
6944 1	6945 0	; 12569
6946 0	6947 1	; 12570
4095 0	6948 0	; 12571
6949 0	6950 1	; 12572
974 0	6951 1	; 12573
369 0	6952 0	; 12574
6953 1	6954 0	; 12575
6955 1	6956 1	; 12576
6957 1	6958 0	; 12577
4006 1	6959 1	; 12578
4111 1	6960 0	; 12579
6961 1	6962 1	; 12580
145 0	5168 1	; 12581
3988 0	3995 1	; 12582
4011 0	6893 0	; 12583
4016 1	6963 0	; 12584
1350 1	6964 0	; 12585
4022 1	6965 1	; 12586
4024 0	6966 0	; 12587
4026 0	6967 1	; 12588
3989 0	6968 0	; 12589
4140 1	6969 0	; 12590
6970 1	6971 1	; 12591
4132 0	6972 0	; 12592
6973 1	6974 1	; 12593
1357 1	4695 1	; 12594
4044 1	4145 1	; 12595
4860 1	6975 0	; 12596
4938 0	6976 1	; 12597
4147 0	6977 0	; 12598
6978 1	6979 1	; 12599
6899 1	6980 1	; 12600
4169 1	6981 0	; 12601
4165 1	6982 0	; 12602
4161 0	6983 1	; 12603
6984 1	6985 1	; 12604
4008 1	4825 1	; 12605
4008 1	6986 1	; 12606
4008 1	6987 1	; 12607
3994 0	6892 1	; 12608
4086 1	6901 1	; 12609
4089 0	6901 1	; 12610
6988 0	6989 1	; 12611
6990 0	6991 1	; 12612
6992 0	6993 0	; 12613
4962 1	6994 1	; 12614
6995 1	6996 0	; 12615
6997 1	6998 1	; 12616
6999 0	7000 1	; 12617
4150 1	7001 1	; 12618
4866 0	7002 0	; 12619
475 0	7003 1	; 12620
2082 1	5489 0	; 12621
7004 1	7005 1	; 12622
4152 0	4868 0	; 12623
4911 0	7000 1	; 12624
4861 0	5489 0	; 12625
6999 0	7006 0	; 12626
4909 0	7007 1	; 12627
7008 1	7009 1	; 12628
475 0	7010 1	; 12629
7000 1	7011 0	; 12630
4150 1	7012 0	; 12631
4868 0	7002 0	; 12632
4154 1	7003 1	; 12633
4938 0	5489 0	; 12634
7004 1	7013 1	; 12635
7000 1	7014 0	; 12636
5489 0	7015 1	; 12637
4943 0	7000 1	; 12638
7002 0	7016 0	; 12639
4926 1	7013 1	; 12640
7000 1	7017 0	; 12641
4930 0	7018 0	; 12642
7015 1	7019 0	; 12643
5489 0	7020 0	; 12644
6979 1	7021 1	; 12645
6999 0	7022 1	; 12646
4866 0	7023 1	; 12647
4930 0	7024 1	; 12648
4938 0	7019 0	; 12649
6999 0	7025 1	; 12650
605 1	7026 1	; 12651
4888 0	7027 1	; 12652
7028 0	7029 1	; 12653
7030 0	7031 0	; 12654
7032 1	7033 1	; 12655
7034 0	7035 0	; 12656
7036 1	7037 0	; 12657
4150 1	7038 1	; 12658
7039 0	7040 1	; 12659
4382 1	4900 1	; 12660
6326 0	7041 0	; 12661
5769 0	7042 1	; 12662
5765 1	7043 0	; 12663
4150 1	7044 1	; 12664
4846 0	7002 0	; 12665
4861 1	5489 0	; 12666
614 0	7045 1	; 12667
7046 0	7047 1	; 12668
4442 1	7048 1	; 12669
7049 0	7050 0	; 12670
7051 1	7052 1	; 12671
7053 0	7054 0	; 12672
7055 0	7056 1	; 12673
431 1	7057 0	; 12674
4925 0	7001 1	; 12675
7001 1	7058 0	; 12676
4846 0	7000 1	; 12677
7002 0	7059 0	; 12678
7002 0	7060 0	; 12679
7000 1	7061 0	; 12680
4928 0	7002 0	; 12681
7002 0	7062 0	; 12682
4930 0	7063 1	; 12683
7019 0	7064 0	; 12684
7061 0	7065 1	; 12685
7016 0	7066 1	; 12686
4861 0	4930 0	; 12687
7019 0	7067 1	; 12688
4866 0	7068 0	; 12689
139 0	7069 1	; 12690
7070 0	7071 0	; 12691
7072 1	7073 1	; 12692
7074 0	7075 0	; 12693
7076 1	7077 1	; 12694
7078 0	7079 0	; 12695
7080 0	7081 1	; 12696
445 0	7082 0	; 12697
475 0	7083 1	; 12698
475 0	4960 1	; 12699
475 0	4836 1	; 12700
7084 0	7085 1	; 12701
7086 0	7087 1	; 12702
7088 0	7089 0	; 12703
4403 1	7090 1	; 12704
7091 0	7092 0	; 12705
7093 1	7094 1	; 12706
4400 1	7003 1	; 12707
4403 0	7003 1	; 12708
4400 0	7003 1	; 12709
7006 0	7061 0	; 12710
4880 0	7016 0	; 12711
7020 0	7095 0	; 12712
7016 0	7023 1	; 12713
4879 0	7096 0	; 12714
7097 1	7098 1	; 12715
7064 0	7099 0	; 12716
7100 0	7101 1	; 12717
7102 0	7103 1	; 12718
5489 0	7104 0	; 12719
624 0	7105 1	; 12720
7106 0	7107 0	; 12721
7108 1	7109 1	; 12722
7110 0	7111 0	; 12723
7112 1	7113 1	; 12724
7114 0	7115 0	; 12725
4985 1	7116 1	; 12726
7009 1	7117 1	; 12727
1517 0	7061 0	; 12728
7013 1	7118 1	; 12729
7005 1	7119 1	; 12730
4202 0	7120 1	; 12731
4239 1	7121 0	; 12732
4289 1	4359 1	; 12733
4223 1	7122 0	; 12734
5514 1	7004 1	; 12735
5006 1	7004 1	; 12736
7004 1	7123 1	; 12737
7019 0	7124 0	; 12738
7019 0	7125 0	; 12739
418 1	5011 1	; 12740
4152 0	7016 0	; 12741
4868 0	4928 1	; 12742
4868 0	4929 0	; 12743
2314 1	7126 0	; 12744
5882 1	7127 1	; 12745
5259 0	6218 1	; 12746
492 1	7128 1	; 12747
7129 0	7130 0	; 12748
4259 1	7131 1	; 12749
492 1	6229 0	; 12750
1833 1	6225 0	; 12751
4263 1	7132 1	; 12752
492 1	4519 1	; 12753
5282 0	5292 1	; 12754
1833 1	5273 0	; 12755
4516 0	6238 1	; 12756
493 1	7133 1	; 12757
5331 0	6238 0	; 12758
5989 1	7134 1	; 12759
493 1	7135 1	; 12760
6239 1	7136 1	; 12761
5324 1	6225 0	; 12762
1833 1	7137 1	; 12763
4521 0	6231 0	; 12764
4516 0	6224 1	; 12765
1615 1	5282 0	; 12766
1833 1	6296 1	; 12767
4521 0	5275 0	; 12768
4516 0	6238 0	; 12769
1833 1	7138 0	; 12770
1833 1	5291 0	; 12771
1642 1	4516 0	; 12772
4520 0	4523 0	; 12773
6238 0	6292 0	; 12774
4520 0	4523 1	; 12775
6231 0	6256 0	; 12776
6238 0	6292 1	; 12777
2338 0	7139 0	; 12778
5911 1	7140 1	; 12779
6249 1	7141 0	; 12780
5915 1	7142 1	; 12781
7143 0	7144 0	; 12782
2327 0	7145 1	; 12783
4263 1	7146 1	; 12784
4263 1	7147 1	; 12785
4263 1	5317 1	; 12786
6017 0	6060 0	; 12787
5934 1	7132 1	; 12788
5640 1	5989 1	; 12789
5324 0	6225 0	; 12790
5936 1	7132 1	; 12791
4520 0	1833 1	; 12792
4521 0	6314 0	; 12793
1833 1	5275 0	; 12794
4521 0	6258 0	; 12795
4516 0	6233 0	; 12796
4521 0	6313 0	; 12797
4521 0	5332 0	; 12798
6231 0	6291 1	; 12799
6233 0	6238 1	; 12800
5870 0	6292 0	; 12801
4520 0	5324 0	; 12802
6231 0	6293 0	; 12803
6233 0	6261 1	; 12804
2369 0	7148 0	; 12805
5953 1	7149 1	; 12806
7150 0	7151 1	; 12807
5956 1	7152 1	; 12808
7153 0	7154 0	; 12809
2358 0	7155 1	; 12810
492 1	7156 1	; 12811
493 1	7157 1	; 12812
492 1	5347 1	; 12813
2323 1	7158 0	; 12814
5966 1	7159 1	; 12815
5351 0	6287 1	; 12816
4209 1	7160 1	; 12817
7161 0	7162 1	; 12818
4267 1	7163 1	; 12819
4222 1	4519 1	; 12820
4209 0	4519 1	; 12821
4222 0	4519 1	; 12822
6224 1	7164 0	; 12823
2322 1	7165 1	; 12824
7166 1	7167 1	; 12825
7168 0	7169 1	; 12826
5332 0	6296 1	; 12827
5323 0	7170 1	; 12828
4516 0	6292 1	; 12829
2385 0	7171 0	; 12830
4671 1	7172 0	; 12831
6302 0	6305 0	; 12832
4672 1	7173 1	; 12833
4679 0	7174 0	; 12834
1853 0	7175 0	; 12835
6239 1	7176 1	; 12836
1615 1	7177 1	; 12837
1615 1	6225 0	; 12838
5292 1	5371 0	; 12839
5282 0	5293 0	; 12840
5282 0	6309 1	; 12841
5282 0	5293 1	; 12842
5282 0	5991 1	; 12843
5870 0	6236 0	; 12844
524 0	4516 1	; 12845
4265 0	6231 0	; 12846
4518 0	5376 1	; 12847
4518 0	4521 0	; 12848
4516 0	5866 1	; 12849
4209 1	7178 1	; 12850
7179 1	7180 1	; 12851
6213 1	7181 1	; 12852
2618 1	7182 1	; 12853
6217 1	7178 1	; 12854
5884 0	7183 1	; 12855
6220 1	7184 0	; 12856
538 0	7185 1	; 12857
4222 1	7178 1	; 12858
5896 0	7186 1	; 12859
6222 1	7187 1	; 12860
4269 0	7188 1	; 12861
4266 1	7178 1	; 12862
5869 0	5891 1	; 12863
